ATTBE,ATTEN,AUKEY,CBDFK,ETTBE,ETTEN,INDNR,LUPDN,LUPDT,LUPDV,LZUAU,MENGE,STTBE,STTEN,UAKEY,UAPIR,UASAA,UASAU,XUA,ZINFO,DFKEY,ORTFR,ORTTO,UAART,UAREE,FGKEY,UAABF,REKEY,SPREK,ATT30,ATT50,ATT55,ATT60,ATT70,ATT75,ATTER,UAAGE,EINHE,ATT20,QKB,SAA20,SAAOF,SKA,STT20,URK,RELFK,UAINF,ETT30,UAKSL,SPKEY,MENG2,CINFO,ATT40,STLIK,OKEYN,ABI,EBI,SBI,TOURK,EINH2,EINH3,EINH4,MENG3,MENG4,XCABA
,,768087755,,,,,0,1.2.2024 5:38 AM,AUGEN;1704170284634,,0,,,800102579,,20,,1.2.2024 5:38 AM,,,214 ,T05,,,,,,,,,,,,,,PTM,,1.2.2024 5:38 AM,,,,,,,,,1.2.2024 4:15 PM,,,1,,,,,,,,,,,,,,
,,768087756,,,,,0,1.2.2024 5:38 AM,AUGEN;1704170284634,,0,,,800102580,,20,,1.2.2024 5:38 AM,,,214 ,T05,,,,,,,,,,,,,,PTM,,1.2.2024 5:38 AM,,,,,,,,,1.2.2024 4:15 PM,,,4,,,,,,,,,,,,,,
,,768087757,,,,,0,1.2.2024 5:38 AM,AUGEN;1704170284634,,0,,,800102581,,20,,1.2.2024 5:38 AM,,,214 ,T05,,,,,,,,,,,,,,PTM,,1.2.2024 5:38 AM,,,,,,,,,1.2.2024 4:15 PM,,,1,,,,,,,,,,,,,,
1.2.2024 5:57 AM,1.2.2024 5:57 AM,768012687,,,,6,3,1.2.2024 5:57 AM,SELMANST;1704171460301,,2,,,800102617,,80,,1.2.2024 5:57 AM,,,,,205,LH ,,,120120,,,,,,,,,,ST,1.2.2024 4:51 AM,,,,,,,,SL_3709438,,S,,,,,200481,,,,,,,,,,,
1.2.2024 7:30 AM,,768087799,,1.2.2024 7:15 AM,1.2.2024 7:25 AM,,9,1.2.2024 7:30 AM,lvapps7;1704177019483,,7,,,800102629,,75,,1.2.2024 7:30 AM,,,216 ,T04,,,,,,,,,,,,,,GMS,,1.2.2024 6:00 AM,,,,,,,,,1.2.2024 7:01 AM,,,17,,,,,,600,,,,,,,,
1.2.2024 7:30 AM,,768087800,,1.2.2024 7:15 AM,1.2.2024 7:25 AM,,9,1.2.2024 7:30 AM,lvapps7;1704177019483,,3,,,800102630,,75,,1.2.2024 7:30 AM,,,216 ,T04,,,,,,,,,,,,,,GMS,,1.2.2024 6:00 AM,,,,,,,,,1.2.2024 7:01 AM,,,4,,,,,,600,,,,,,,,
1.2.2024 7:30 AM,,768087801,,1.2.2024 7:15 AM,1.2.2024 7:25 AM,,8,1.2.2024 7:30 AM,lvapps7;1704177019483,,2,,,800102631,,75,,1.2.2024 7:30 AM,,,216 ,T04,,,,,,,,,,,,,,GMS,,1.2.2024 6:00 AM,,,,,,,,,1.2.2024 7:01 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 7:30 AM,,768087802,,1.2.2024 7:15 AM,1.2.2024 7:25 AM,,9,1.2.2024 7:30 AM,lvapps7;1704177019483,,1,,,800102632,,75,,1.2.2024 7:30 AM,,,216 ,T04,,,,,,,,,,,,,,GMS,,1.2.2024 6:00 AM,,,,,,,,,1.2.2024 7:01 AM,,,2,,,,,,600,,,,,,,,
1.2.2024 7:30 AM,,768087805,,1.2.2024 7:15 AM,1.2.2024 7:25 AM,,9,1.2.2024 7:30 AM,lvapps7;1704177019483,,1,,,800102635,,75,,1.2.2024 7:30 AM,,,216 ,T04,,,,,,,,,,,,,,GMS,,1.2.2024 6:00 AM,,,,,,,,,1.2.2024 7:01 AM,,,4,,,,,,600,,,,,,,,
1.2.2024 7:30 AM,,768087809,,1.2.2024 7:15 AM,1.2.2024 7:25 AM,,8,1.2.2024 7:30 AM,lvapps7;1704177019483,,1,,,800102639,,75,,1.2.2024 7:30 AM,,,216 ,T04,,,,,,,,,,,,,,GMS,,1.2.2024 6:00 AM,,,,,,,,,1.2.2024 7:01 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 7:30 AM,,768087810,,1.2.2024 7:15 AM,1.2.2024 7:25 AM,,8,1.2.2024 7:30 AM,lvapps7;1704177019483,,1,,,800102640,,75,,1.2.2024 7:30 AM,,,216 ,T04,,,,,,,,,,,,,,GMS,,1.2.2024 6:00 AM,,,,,,,,,1.2.2024 7:01 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 6:48 AM,1.2.2024 7:10 AM,768087816,,1.2.2024 6:00 AM,1.2.2024 6:00 AM,1,4,1.2.2024 7:10 AM,BADOGLUM;1704175819129,,1,1.2.2024 6:00 AM,1.2.2024 6:00 AM,800102641,,80,,1.2.2024 7:10 AM,,,,,Qx,AER,,,,,1.2.2024 6:47 AM,,,,,1.2.2024 6:48 AM,,,,1.2.2024 6:00 AM,,,,,,,,,,M,266717648,,,1.2.2024 6:48 AM,,,,0,0,,,,,,,
1.2.2024 7:30 AM,,768087818,,1.2.2024 7:15 AM,1.2.2024 7:25 AM,,8,1.2.2024 7:30 AM,lvapps7;1704177019483,,0,,,800102643,,75,,1.2.2024 7:30 AM,,,216 ,T04,,,,,,,,,,,,,,PTM,,1.2.2024 6:00 AM,,,,,,,,,1.2.2024 7:01 AM,,,4,,,,,,600,,,,,,,,
1.2.2024 7:30 AM,,768087819,,1.2.2024 7:15 AM,1.2.2024 7:25 AM,,8,1.2.2024 7:30 AM,lvapps7;1704177019483,,0,,,800102644,,75,,1.2.2024 7:30 AM,,,216 ,T04,,,,,,,,,,,,,,PTM,,1.2.2024 6:00 AM,,,,,,,,,1.2.2024 7:01 AM,,,5,,,,,,600,,,,,,,,
1.2.2024 7:47 AM,,768088195,,1.2.2024 7:34 AM,1.2.2024 7:44 AM,,8,1.2.2024 7:47 AM,lvapps7;1704178057912,,1,,,800103023,,75,,1.2.2024 7:47 AM,,,310 ,T10,,,,,,,,,,,,,,PTM,,1.2.2024 6:23 AM,,,,,,,,,1.2.2024 7:20 AM,,,2,,,,,,600,,,,,,,,
1.2.2024 7:47 AM,,768088197,,1.2.2024 7:34 AM,1.2.2024 7:44 AM,,8,1.2.2024 7:47 AM,lvapps7;1704178057912,,2,,,800103025,,75,,1.2.2024 7:47 AM,,,310 ,T10,,,,,,,,,,,,,,PTM,,1.2.2024 6:23 AM,,,,,,,,,1.2.2024 7:20 AM,,,2,,,,,,600,,,,,,,,
1.2.2024 7:47 AM,,768088199,,1.2.2024 7:34 AM,1.2.2024 7:44 AM,,8,1.2.2024 7:47 AM,lvapps7;1704178057912,,3,,,800103027,,75,,1.2.2024 7:47 AM,,,310 ,T10,,,,,,,,,,,,,,PTM,,1.2.2024 6:23 AM,,,,,,,,,1.2.2024 7:20 AM,,,3,,,,,,600,,,,,,,,
1.2.2024 7:47 AM,,768088200,,1.2.2024 7:34 AM,1.2.2024 7:44 AM,,8,1.2.2024 7:47 AM,lvapps7;1704178057912,,1,,,800103028,,75,,1.2.2024 7:47 AM,,,310 ,T10,,,,,,,,,,,,,,PTM,,1.2.2024 6:23 AM,,,,,,,,,1.2.2024 7:20 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 7:47 AM,,768088201,,1.2.2024 7:34 AM,1.2.2024 7:44 AM,,8,1.2.2024 7:47 AM,lvapps7;1704178057912,,3,,,800103029,,75,,1.2.2024 7:47 AM,,,310 ,T10,,,,,,,,,,,,,,PTM,,1.2.2024 6:23 AM,,,,,,,,,1.2.2024 7:20 AM,,,2,,,,,,600,,,,,,,,
1.2.2024 7:47 AM,,768088205,,1.2.2024 7:34 AM,1.2.2024 7:44 AM,,8,1.2.2024 7:47 AM,lvapps7;1704178057912,,0,,,800103033,,75,,1.2.2024 7:47 AM,,,310 ,T10,,,,,,,,,,,,,,PTM,,1.2.2024 6:23 AM,,,,,,,,,1.2.2024 7:20 AM,,,2,,,,,,600,,,,,,,,
1.2.2024 6:27 AM,1.2.2024 6:41 AM,768088221,,1.2.2024 6:49 AM,1.2.2024 6:54 AM,1,9,1.2.2024 6:41 AM,D465741125,,,1.2.2024 6:49 AM,1.2.2024 6:54 AM,800103049,,80,,1.2.2024 6:41 AM,BEM:STEFAN,,115,V2N,,,,,1001429,14188516,1.2.2024 6:26 AM,,,1.2.2024 6:39 AM,1.2.2024 6:41 AM,1.2.2024 6:41 AM,,BUS-DISPO,,1.2.2024 6:26 AM,,,,,,,,,1.2.2024 6:46 AM,,,,,1.2.2024 6:27 AM,,,,300,300,,,,,,,
1.2.2024 6:27 AM,1.2.2024 6:47 AM,768086627,,,,,4,1.2.2024 6:34 AM,PTSS,,,1.2.2024 6:33 AM,1.2.2024 6:38 AM,800103053,,85,,1.2.2024 6:47 AM,357,,354B,,,,4151964#A,,,,,1.2.2024 6:34 AM,,,,,,,,1.2.2024 6:20 AM,,,,,1.2.2024 6:20 AM,,,,,,,,,1.2.2024 6:27 AM,,,,,300,,,,,,,
1.2.2024 7:32 AM,,768088250,,1.2.2024 7:37 AM,1.2.2024 7:47 AM,,14,1.2.2024 7:32 AM,lvapps7;1704177167433,,6,,,800103082,,75,,1.2.2024 7:32 AM,,,248A,T09,,,,,,,,,,,,,,GMS,,1.2.2024 6:27 AM,,,,,,,,,1.2.2024 7:22 AM,,,6,,,,,,600,,,,,,,,
1.2.2024 7:32 AM,,768088251,,1.2.2024 7:37 AM,1.2.2024 7:47 AM,,14,1.2.2024 7:32 AM,lvapps7;1704177167433,,2,,,800103083,,75,,1.2.2024 7:32 AM,,,248A,T09,,,,,,,,,,,,,,GMS,,1.2.2024 6:27 AM,,,,,,,,,1.2.2024 7:22 AM,,,5,,,,,,600,,,,,,,,
1.2.2024 7:32 AM,,768088252,,1.2.2024 7:37 AM,1.2.2024 7:47 AM,,13,1.2.2024 7:32 AM,lvapps7;1704177167433,,3,,,800103084,,75,,1.2.2024 7:32 AM,,,248A,T09,,,,,,,,,,,,,,GMS,,1.2.2024 6:27 AM,,,,,,,,,1.2.2024 7:22 AM,,,2,,,,,,600,,,,,,,,
1.2.2024 7:32 AM,,768088253,,1.2.2024 7:37 AM,1.2.2024 7:47 AM,,13,1.2.2024 7:32 AM,lvapps7;1704177167433,,2,,,800103085,,75,,1.2.2024 7:32 AM,,,248A,T09,,,,,,,,,,,,,,GMS,,1.2.2024 6:27 AM,,,,,,,,,1.2.2024 7:22 AM,,,2,,,,,,600,,,,,,,,
1.2.2024 7:32 AM,,768088254,,1.2.2024 7:37 AM,1.2.2024 7:47 AM,,13,1.2.2024 7:32 AM,lvapps7;1704177167433,,2,,,800103086,,75,,1.2.2024 7:32 AM,,,248A,T09,,,,,,,,,,,,,,GMS,,1.2.2024 6:27 AM,,,,,,,,,1.2.2024 7:22 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 7:32 AM,,768088255,,1.2.2024 7:37 AM,1.2.2024 7:47 AM,,14,1.2.2024 7:32 AM,lvapps7;1704177167433,,1,,,800103087,,75,,1.2.2024 7:32 AM,,,248A,T09,,,,,,,,,,,,,,GMS,,1.2.2024 6:27 AM,,,,,,,,,1.2.2024 7:22 AM,,,2,,,,,,600,,,,,,,,
1.2.2024 7:32 AM,,768088256,,1.2.2024 7:37 AM,1.2.2024 7:47 AM,,14,1.2.2024 7:32 AM,lvapps7;1704177167433,,4,,,800103088,,75,,1.2.2024 7:32 AM,,,248A,T09,,,,,,,,,,,,,,GMS,,1.2.2024 6:27 AM,,,,,,,,,1.2.2024 7:22 AM,,,13,,,,,,600,,,,,,,,
1.2.2024 7:32 AM,,768088257,,1.2.2024 7:37 AM,1.2.2024 7:47 AM,,13,1.2.2024 7:32 AM,lvapps7;1704177167433,,3,,,800103089,,75,,1.2.2024 7:32 AM,,,248A,T09,,,,,,,,,,,,,,GMS,,1.2.2024 6:27 AM,,,,,,,,,1.2.2024 7:22 AM,,,2,,,,,,600,,,,,,,,
1.2.2024 1:55 PM,,768087275,,1.2.2024 1:53 PM,1.2.2024 2:03 PM,,13,1.2.2024 1:55 PM,lvapps7;1704200140274,,2,,,800102048,,75,,1.2.2024 1:55 PM,,,253 ,T10,,,,,,,,,,,,,,GMS,,1.2.2024 3:28 AM,,,,,,,,,1.2.2024 1:37 PM,,,2,,,,,,600,,,,,,,,
1.2.2024 1:55 PM,,768087276,,1.2.2024 1:53 PM,1.2.2024 2:03 PM,,14,1.2.2024 1:55 PM,lvapps7;1704200140274,,4,,,800102049,,75,,1.2.2024 1:55 PM,,,253 ,T10,,,,,,,,,,,,,,GMS,,1.2.2024 3:28 AM,,,,,,,,,1.2.2024 1:37 PM,,,5,,,,,,600,,,,,,,,
1.2.2024 1:55 PM,,768087277,,1.2.2024 1:53 PM,1.2.2024 2:03 PM,,14,1.2.2024 1:55 PM,lvapps7;1704200140274,,4,,,800102050,,75,,1.2.2024 1:55 PM,,,253 ,T10,,,,,,,,,,,,,,GMS,,1.2.2024 3:28 AM,,,,,,,,,1.2.2024 1:37 PM,,,5,,,,,,600,,,,,,,,
1.2.2024 1:55 PM,,768087278,,1.2.2024 1:53 PM,1.2.2024 2:03 PM,,13,1.2.2024 1:55 PM,lvapps7;1704200140274,,3,,,800102051,,75,,1.2.2024 1:55 PM,,,253 ,T10,,,,,,,,,,,,,,GMS,,1.2.2024 3:28 AM,,,,,,,,,1.2.2024 1:37 PM,,,2,,,,,,600,,,,,,,,
1.2.2024 1:55 PM,,768087279,,1.2.2024 1:53 PM,1.2.2024 2:03 PM,,13,1.2.2024 1:55 PM,lvapps7;1704200140274,,2,,,800102052,,75,,1.2.2024 1:55 PM,,,253 ,T10,,,,,,,,,,,,,,GMS,,1.2.2024 3:28 AM,,,,,,,,,1.2.2024 1:37 PM,,,1,,,,,,600,,,,,,,,
1.2.2024 1:55 PM,,768087280,,1.2.2024 1:53 PM,1.2.2024 2:03 PM,,13,1.2.2024 1:55 PM,lvapps7;1704200140274,,1,,,800102053,,75,,1.2.2024 1:55 PM,,,253 ,T10,,,,,,,,,,,,,,GMS,,1.2.2024 3:28 AM,,,,,,,,,1.2.2024 1:37 PM,,,1,,,,,,600,,,,,,,,
1.2.2024 1:55 PM,,768087281,,1.2.2024 1:53 PM,1.2.2024 2:03 PM,,13,1.2.2024 1:55 PM,lvapps7;1704200140274,,1,,,800102054,,75,,1.2.2024 1:55 PM,,,253 ,T10,,,,,,,,,,,,,,GMS,,1.2.2024 3:28 AM,,,,,,,,,1.2.2024 1:37 PM,,,1,,,,,,600,,,,,,,,
1.2.2024 1:55 PM,,768087282,,1.2.2024 1:53 PM,1.2.2024 2:03 PM,,13,1.2.2024 1:55 PM,lvapps7;1704200140274,,13,,,800102055,,75,,1.2.2024 1:55 PM,,,253 ,T10,,,,,,,,,,,,,,GMS,,1.2.2024 3:28 AM,,,,,,,,,1.2.2024 1:37 PM,,,8,,,,,,600,,,,,,,,
1.2.2024 1:55 PM,,768087283,,1.2.2024 1:53 PM,1.2.2024 2:03 PM,,13,1.2.2024 1:55 PM,lvapps7;1704200140274,,3,,,800102056,,75,,1.2.2024 1:55 PM,,,253 ,T10,,,,,,,,,,,,,,GMS,,1.2.2024 3:28 AM,,,,,,,,,1.2.2024 1:37 PM,,,2,,,,,,600,,,,,,,,
1.2.2024 1:55 PM,,768087284,,1.2.2024 1:53 PM,1.2.2024 2:03 PM,,13,1.2.2024 1:55 PM,lvapps7;1704200140274,,2,,,800102057,,75,,1.2.2024 1:55 PM,,,253 ,T10,,,,,,,,,,,,,,GMS,,1.2.2024 3:28 AM,,,,,,,,,1.2.2024 1:37 PM,,,2,,,,,,600,,,,,,,,
1.2.2024 12:28 PM,,768007883,,1.2.2024 12:28 PM,1.2.2024 12:38 PM,,14,1.2.2024 12:28 PM,lvapps7;1704194903858,,3,,,800020078,,75,,1.2.2024 12:28 PM,,,,T05,,,,,,,,,,,,,,DCS,,1.1.2024 1:55 AM,,,,,,,,,1.2.2024 12:13 PM,,,3,,,,,,600,,,,,,,,
,,768007884,,1.2.2024 12:28 PM,1.2.2024 12:38 PM,,24,1.2.2024 12:13 PM,AUGEN;1704194021966,,74,,,800020079,,60,,1.2.2024 12:13 PM,,,,,S,,,,,,,,,,,,,DCS,,1.1.2024 1:55 AM,,,,,,,,A07,1.2.2024 12:13 PM,,,97,,,,,,600,,,,,,,,
1.2.2024 1:55 PM,,768087285,,1.2.2024 1:53 PM,1.2.2024 2:03 PM,,14,1.2.2024 1:55 PM,lvapps7;1704200140274,,2,,,800102058,,75,,1.2.2024 1:55 PM,,,253 ,T10,,,,,,,,,,,,,,GMS,,1.2.2024 3:28 AM,,,,,,,,,1.2.2024 1:37 PM,,,3,,,,,,600,,,,,,,,
1.2.2024 1:55 PM,,768087286,,1.2.2024 1:53 PM,1.2.2024 2:03 PM,,13,1.2.2024 1:55 PM,lvapps7;1704200140274,,3,,,800102059,,75,,1.2.2024 1:55 PM,,,253 ,T10,,,,,,,,,,,,,,GMS,,1.2.2024 3:28 AM,,,,,,,,,1.2.2024 1:37 PM,,,2,,,,,,600,,,,,,,,
1.2.2024 1:55 PM,,768087287,,1.2.2024 1:53 PM,1.2.2024 2:03 PM,,13,1.2.2024 1:55 PM,lvapps7;1704200140274,,1,,,800102060,,75,,1.2.2024 1:55 PM,,,253 ,T10,,,,,,,,,,,,,,GMS,,1.2.2024 3:28 AM,,,,,,,,,1.2.2024 1:37 PM,,,1,,,,,,600,,,,,,,,
1.2.2024 1:55 PM,,768087288,,1.2.2024 1:53 PM,1.2.2024 2:03 PM,,13,1.2.2024 1:55 PM,lvapps7;1704200140274,,1,,,800102061,,75,,1.2.2024 1:55 PM,,,253 ,T10,,,,,,,,,,,,,,GMS,,1.2.2024 3:28 AM,,,,,,,,,1.2.2024 1:37 PM,,,1,,,,,,600,,,,,,,,
1.2.2024 12:28 PM,,768007885,,1.2.2024 12:28 PM,1.2.2024 12:38 PM,,22,1.2.2024 12:28 PM,lvapps7;1704194903858,,73,,,800020080,,75,,1.2.2024 12:28 PM,,,,T04,S,,,,,,,,,,,,,DCS,,1.1.2024 1:55 AM,,,,,,,,A07,1.2.2024 12:13 PM,,,83,,,,,,600,,,,,,,,
1.2.2024 1:55 PM,,768087289,,1.2.2024 1:53 PM,1.2.2024 2:03 PM,,14,1.2.2024 1:55 PM,lvapps7;1704200140274,,13,,,800102062,,75,,1.2.2024 1:55 PM,,,253 ,T10,,,,,,,,,,,,,,GMS,,1.2.2024 3:28 AM,,,,,,,,,1.2.2024 1:37 PM,,,9,,,,,,600,,,,,,,,
1.2.2024 11:24 AM,,768007887,,1.2.2024 11:15 AM,1.2.2024 11:25 AM,,17,1.2.2024 11:24 AM,lvapps7;1704191058414,,5,,,800020083,,75,,1.2.2024 11:24 AM,,,,T05,,,,,,,,,,,,,,DCS,,1.1.2024 1:55 AM,,,,,,,,,1.2.2024 11:00 AM,,,8,,,,,,600,,,,,,,,
,,768007888,,1.2.2024 11:15 AM,1.2.2024 11:25 AM,,28,1.2.2024 11:00 AM,AUGEN;1704189620875,,103,,,800020084,,60,,1.2.2024 11:00 AM,,,,,S,,,,,,,,,,,,,DCS,,1.1.2024 1:55 AM,,,,,,,,A15,1.2.2024 11:00 AM,,,110,,,,,,600,,,,,,,,
1.2.2024 1:55 PM,,768087290,,1.2.2024 1:53 PM,1.2.2024 2:03 PM,,13,1.2.2024 1:55 PM,lvapps7;1704200140274,,1,,,800102063,,75,,1.2.2024 1:55 PM,,,253 ,T10,,,,,,,,,,,,,,GMS,,1.2.2024 3:28 AM,,,,,,,,,1.2.2024 1:37 PM,,,1,,,,,,600,,,,,,,,
1.2.2024 1:55 PM,,768087291,,1.2.2024 1:53 PM,1.2.2024 2:03 PM,,13,1.2.2024 1:55 PM,lvapps7;1704200140274,,2,,,800102064,,75,,1.2.2024 1:55 PM,,,253 ,T10,,,,,,,,,,,,,,GMS,,1.2.2024 3:28 AM,,,,,,,,,1.2.2024 1:37 PM,,,2,,,,,,600,,,,,,,,
1.2.2024 1:55 PM,,768087293,,1.2.2024 1:53 PM,1.2.2024 2:03 PM,,13,1.2.2024 1:55 PM,lvapps7;1704200140274,,1,,,800102066,,75,,1.2.2024 1:55 PM,,,253 ,T10,,,,,,,,,,,,,,GMS,,1.2.2024 3:28 AM,,,,,,,,,1.2.2024 1:37 PM,,,1,,,,,,600,,,,,,,,
,,768087318,,1.2.2024 8:30 AM,1.2.2024 9:30 AM,0,2,1.2.2024 8:30 AM,BIC;1704180625670,,1,1.2.2024 8:30 AM,1.2.2024 9:30 AM,800102091,,97,,1.2.2024 8:30 AM,,,,,Qx,,,,120042,,,,,,,,,,,1.2.2024 8:30 AM,,,,,1.2.2024 8:30 AM,120042,,,,m,,,,,,,,3600,3600,,,,,,,
1.2.2024 12:54 PM,,768087507,,1.2.2024 12:57 PM,1.2.2024 1:07 PM,,8,1.2.2024 12:54 PM,lvapps7;1704196444985,,1,,,800102311,,75,,1.2.2024 12:54 PM,,,317 ,T11,,,,,,,,,,,,,,GMS,,1.2.2024 4:34 AM,,,,,,,,,1.2.2024 12:41 PM,,,1,,,,,,600,,,,,,,,
1.2.2024 12:54 PM,,768087508,,1.2.2024 12:57 PM,1.2.2024 1:07 PM,,8,1.2.2024 12:54 PM,lvapps7;1704196444985,,1,,,800102312,,75,,1.2.2024 12:54 PM,,,317 ,T11,,,,,,,,,,,,,,GMS,,1.2.2024 4:34 AM,,,,,,,,,1.2.2024 12:41 PM,,,1,,,,,,600,,,,,,,,
1.2.2024 12:54 PM,,768087509,,1.2.2024 12:57 PM,1.2.2024 1:07 PM,,8,1.2.2024 12:54 PM,lvapps7;1704196444985,,2,,,800102313,,75,,1.2.2024 12:54 PM,,,317 ,T11,,,,,,,,,,,,,,GMS,,1.2.2024 4:34 AM,,,,,,,,,1.2.2024 12:41 PM,,,1,,,,,,600,,,,,,,,
1.2.2024 12:54 PM,,768087510,,1.2.2024 12:57 PM,1.2.2024 1:07 PM,,9,1.2.2024 12:54 PM,lvapps7;1704196444985,,5,,,800102314,,75,,1.2.2024 12:54 PM,,,317 ,T11,,,,,,,,,,,,,,GMS,,1.2.2024 4:34 AM,,,,,,,,,1.2.2024 12:41 PM,,,7,,,,,,600,,,,,,,,
,,768008290,,1.2.2024 3:04 PM,1.2.2024 3:14 PM,,4,1.2.2024 2:07 PM,DISPO:pc135471;1704200879342,,3,,,800020507,,50,,1.2.2024 2:07 PM,,,,T05,,,,,,,,,,,,,,DCS,,1.1.2024 4:05 AM,,,,,,,,,1.2.2024 2:48 PM,,,2,,,,,,600,,,,,,,,
,,768008291,,1.2.2024 3:04 PM,1.2.2024 3:14 PM,,15,1.2.2024 2:08 PM,AUGEN;1704200880400,,90,,,800020508,,60,,1.2.2024 2:08 PM,,,,,S,,,,,,,,,,,,,DCS,,1.1.2024 4:05 AM,,,,,,,,A05,1.2.2024 2:48 PM,,,155,,,,,,600,,,,,,,,
,,768008302,,1.2.2024 3:02 PM,1.2.2024 3:12 PM,,10,1.2.2024 2:08 PM,DISPO:pc135471;1704200881327,,0,,,800020522,,60,,1.2.2024 2:08 PM,,,,T05,,,,,,,,,,,,,,DCS,,1.1.2024 4:05 AM,,,,,,,,,1.2.2024 2:49 PM,,,1,,,,,,600,,,,,,,,
,,768008303,,1.2.2024 3:02 PM,1.2.2024 3:12 PM,,27,1.2.2024 2:10 PM,AUGEN;1704201044267,,103,,,800020523,,60,,1.2.2024 2:10 PM,,,,,S,,,,,,1.2.2024 12:52 PM,,,,,,,DCS,,1.1.2024 4:05 AM,,,,,,,,A15,1.2.2024 2:49 PM,,,164,,,,,,600,,,,,,,,
,,768008304,,1.2.2024 3:02 PM,1.2.2024 3:12 PM,,30,1.2.2024 2:10 PM,DISPO:pc135471;1704201042617,,103,,,800020524,,50,,1.2.2024 2:10 PM,,,,T08,S,,,,,,1.2.2024 11:23 AM,,,,,,,DCS,,1.1.2024 4:05 AM,,,,,,,,A15,1.2.2024 2:49 PM,,,164,,,,,,600,,,,,,,,
,,768015914,,1.2.2024 4:37 AM,1.2.2024 4:37 AM,2,6,1.2.2024 4:37 AM,lvapps8;1704166659619,,1,1.2.2024 4:37 AM,1.2.2024 4:37 AM,800102329,,99,,1.2.2024 4:37 AM,,,,,Qx,,,,,,1.2.2024 4:37 AM,,,,,,,,,1.2.2024 4:37 AM,,,,,,,,,,M,,,,,,,,0,0,,,,,,,
1.2.2024 4:37 AM,,768087523,,,,2,1,1.2.2024 4:37 AM,BADOGLUM;1704166639751,,,,,800102330,,20,,1.2.2024 4:37 AM,,,,,9018,   ,,,120217,,,,,,,,,,A/S,1.2.2024 4:36 AM,,,,,,,,,,I,,,,,,,,,,,,,,,,
1.2.2024 7:30 AM,,768087820,,1.2.2024 7:15 AM,1.2.2024 7:25 AM,,8,1.2.2024 7:30 AM,lvapps7;1704177019483,,0,,,800102645,,75,,1.2.2024 7:30 AM,,,216 ,T04,,,,,,,,,,,,,,PTM,,1.2.2024 6:00 AM,,,,,,,,,1.2.2024 7:01 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 7:30 AM,,768087821,,1.2.2024 7:15 AM,1.2.2024 7:25 AM,,8,1.2.2024 7:30 AM,lvapps7;1704177019483,,2,,,800102646,,75,,1.2.2024 7:30 AM,,,216 ,T04,,,,,,,,,,,,,,PTM,,1.2.2024 6:00 AM,,,,,,,,,1.2.2024 7:01 AM,,,2,,,,,,600,,,,,,,,
1.2.2024 7:30 AM,,768087822,,1.2.2024 7:15 AM,1.2.2024 7:25 AM,,8,1.2.2024 7:30 AM,lvapps7;1704177019483,,0,,,800102647,,75,,1.2.2024 7:30 AM,,,216 ,T04,,,,,,,,,,,,,,PTM,,1.2.2024 6:00 AM,,,,,,,,,1.2.2024 7:01 AM,,,3,,,,,,600,,,,,,,,
1.2.2024 7:30 AM,,768087823,,1.2.2024 7:15 AM,1.2.2024 7:25 AM,,8,1.2.2024 7:30 AM,lvapps7;1704177019483,,0,,,800102648,,75,,1.2.2024 7:30 AM,,,216 ,T04,,,,,,,,,,,,,,PTM,,1.2.2024 6:00 AM,,,,,,,,,1.2.2024 7:01 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 7:30 AM,,768087824,,1.2.2024 7:15 AM,1.2.2024 7:25 AM,,8,1.2.2024 7:30 AM,lvapps7;1704177019483,,0,,,800102649,,75,,1.2.2024 7:30 AM,,,216 ,T04,,,,,,,,,,,,,,PTM,,1.2.2024 6:00 AM,,,,,,,,,1.2.2024 7:01 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 7:30 AM,,768087825,,1.2.2024 7:15 AM,1.2.2024 7:25 AM,,8,1.2.2024 7:30 AM,lvapps7;1704177019483,,0,,,800102650,,75,,1.2.2024 7:30 AM,,,216 ,T04,,,,,,,,,,,,,,PTM,,1.2.2024 6:00 AM,,,,,,,,,1.2.2024 7:01 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 7:30 AM,,768087826,,1.2.2024 7:15 AM,1.2.2024 7:25 AM,,8,1.2.2024 7:30 AM,lvapps7;1704177019483,,0,,,800102651,,75,,1.2.2024 7:30 AM,,,216 ,T04,,,,,,,,,,,,,,PTM,,1.2.2024 6:00 AM,,,,,,,,,1.2.2024 7:01 AM,,,1,,,,,,600,,,,,,,,
,,768087845,,1.2.2024 7:38 PM,1.2.2024 7:48 PM,,5,1.2.2024 11:13 AM,AUGEN;1704190382925,,16,,,800102670,,20,,1.2.2024 11:13 AM,,,222A,T05,,,,,,,,,,,,,,PTM,,1.2.2024 6:01 AM,,,,,,,,,1.2.2024 7:23 PM,,,16,,,,,,600,,,,,,,,
