ATTBE,ATTEN,AUAGE,AUKEY,AUKNL,AUKNS,AUPIR,AUSAA,AUSAU,DISPO,EINHE,ETTBE,ETTEN,FGKEY,JTP,KEYLK,KEYLE,KEYLF,LUPDN,LUPDT,LUPDV,MENGE,ORTFR,ORTTO,STTBE,STTEN,UAZAK,UAZPL,XAU,ZINFO,DIB,PLKEY,AUDAT,AUABF,ATT20,RELFK,CINFO,FDAEN,FLAGS,MITAR,MAD,STLIK,PKART,PKL,PKLAS,PKLEA,PKNAM,PLE,EINH2,EINH3,EINH4,MENG2,MENG3,MENG4
1.2.2024 8:57 AM,1.2.2024 8:58 AM,,768089418,572032,,,80,25,LUCHS,,1.2.2024 8:18 AM,1.2.2024 9:12 AM,919,I,,,,10,1.2.2024 8:58 AM,LUCHS-FF,,204A,FLHI,1.2.2024 8:19 AM,1.2.2024 8:34 AM,1,10,1.2.2024 8:58 AM,CPM Gewicht 919,4,,1.2.2024 7:52 AM,,1.2.2024 7:52 AM,,,C,,,GH,,,,,,,,WAG,,KUV,0,,0
,,MAUS,768089641,571272,,,20,25,LUCHS,DOL,1.2.2024 8:58 AM,1.2.2024 9:13 AM,768010489,T,,,,4,1.2.2024 8:57 AM,AuGen;1704182272290,4,222A,T05,1.2.2024 9:01 AM,1.2.2024 9:16 AM,0,10,1.2.2024 8:57 AM,Standard,2,151,1.2.2024 8:16 AM,,1.2.2024 8:43 AM,,,,,,GH,,,,,,,,,,,,,
1.2.2024 10:16 AM,,PTM,768089642,571570,572442,,75,,MAUSGEP,,1.2.2024 10:18 AM,1.2.2024 10:28 AM,0,TRANS,,,1148275434,71,1.2.2024 10:19 AM,LOADCALC,0,310 ,T08,1.2.2024 10:10 AM,1.2.2024 10:20 AM,1,,1.2.2024 10:19 AM,,G,,1.2.2024 10:10 AM,,1.2.2024 8:17 AM,,12,,,,GH  ,,,,,,,,,,,,114,
1.2.2024 10:16 AM,,PTM,768089643,571570,571486,,75,,MAUSGEP,,1.2.2024 10:18 AM,1.2.2024 10:28 AM,0,TRANS,,,1148275434,51,1.2.2024 10:17 AM,LOADCALC,0,310 ,T08,1.2.2024 10:10 AM,1.2.2024 10:20 AM,1,,1.2.2024 10:17 AM,,G,,1.2.2024 10:10 AM,,1.2.2024 8:17 AM,,10,,,,GH  ,,,,,,,,,,,,57,
1.2.2024 10:16 AM,,PTM,768089644,571570,572375,,75,,MAUSGEP,,1.2.2024 10:18 AM,1.2.2024 10:28 AM,0,TRANS,,,1148275434,39,1.2.2024 10:20 AM,LOADCALC;1704187228218,0,310 ,T08,1.2.2024 10:10 AM,1.2.2024 10:20 AM,1,,1.2.2024 10:20 AM,,G,,1.2.2024 10:10 AM,,1.2.2024 8:17 AM,,7,,,,GH  ,,,,,,,,,,,,37,
1.2.2024 10:16 AM,,PTM,768089645,571570,571433,,75,,MAUSGEP,,1.2.2024 10:18 AM,1.2.2024 10:28 AM,0,TRANS,,,1148275434,26,1.2.2024 10:28 AM,LOADCALC;1704187708342,0,310 ,T08,1.2.2024 10:10 AM,1.2.2024 10:20 AM,1,,1.2.2024 10:28 AM,,G,,1.2.2024 10:10 AM,,1.2.2024 8:17 AM,,7,,,,GH  ,,,,,,,,,,,,11,
1.2.2024 10:16 AM,,PTM,768089646,571570,571363,,75,,MAUSGEP,,1.2.2024 10:18 AM,1.2.2024 10:28 AM,0,TRANS,,,1148275434,73,1.2.2024 10:28 AM,LOADCALC;1704187708358,0,310 ,T08,1.2.2024 10:10 AM,1.2.2024 10:20 AM,1,,1.2.2024 10:28 AM,,G,,1.2.2024 10:10 AM,,1.2.2024 8:17 AM,,10,,,,GH  ,,,,,,,,,,,,88,
1.2.2024 10:16 AM,,PTM,768089647,571570,571108,,75,,MAUSGEP,,1.2.2024 10:18 AM,1.2.2024 10:28 AM,0,TRANS,,,1148275434,54,1.2.2024 10:21 AM,LOADCALC,0,310 ,T08,1.2.2024 10:10 AM,1.2.2024 10:20 AM,1,,1.2.2024 10:21 AM,,G,,1.2.2024 10:10 AM,,1.2.2024 8:17 AM,,10,,,,GH  ,,,,,,,,,,,,68,
,,,768089651,,571845,,97,,COBRA2,,1.2.2024 8:17 AM,1.2.2024 8:17 AM,,COBBEL,,,,4,1.2.2024 8:22 AM,BADOGLUM;1704180155384,,110 ,,1.2.2024 8:17 AM,1.2.2024 8:17 AM,1,2,1.2.2024 8:22 AM,F; HB,S,,1.2.2024 8:17 AM,,1.2.2024 8:17 AM,,COBRA2;Flags=DJ;Status=M,,ANR=N,,GH,,,Pax,N,AD,AD_Pax unbekannt,,,,,,,
1.2.2024 8:25 AM,1.2.2024 9:13 AM,,768089662,571954,,,80,,COBRA2,,1.2.2024 8:25 AM,1.2.2024 8:25 AM,,COBENT,,,,7,1.2.2024 9:13 AM,BADOGLUM;1704183190352,,111 ,C2;,1.2.2024 8:25 AM,1.2.2024 8:25 AM,1,1,1.2.2024 9:13 AM,g; FA,S,,1.2.2024 8:25 AM,,1.2.2024 8:25 AM,,COBRA2;Flags=DJ;Status=M,,ANR=N,BADOGLUM,GH,,,A321C,V,AD,AD_OAL A321C,,,,,,,
1.2.2024 10:12 AM,1.2.2024 10:32 AM,AE-WEB,768089666,,571383,,80,0,LUCHS,DOL,1.2.2024 10:05 AM,1.2.2024 10:27 AM,,E,,,,10,1.2.2024 10:32 AM,LUCHS-FF,0,FLHE,205B,1.2.2024 10:05 AM,1.2.2024 10:20 AM,1,10,1.2.2024 10:32 AM,  36 ,5,,1.2.2024 8:26 AM,,1.2.2024 8:26 AM,,,,,,GH,200235,,,,,,,,,,,,
,,PTM,768089760,571226,571336,,60,,MAUSGEP,,1.2.2024 11:44 AM,1.2.2024 11:54 AM,0,TRANS,,,1148277821,10,1.2.2024 9:46 AM,LOADCALC,0,244 ,T07,1.2.2024 11:40 AM,1.2.2024 11:50 AM,1,,1.2.2024 9:46 AM,,G,,1.2.2024 11:40 AM,,1.2.2024 8:40 AM,,5,,,,GH  ,,,,,,,,,,,,0,
,,PTM,768089761,571226,571465,,60,,MAUSGEP,,1.2.2024 11:44 AM,1.2.2024 11:54 AM,0,TRANS,,3641592804,1148277821,11,1.2.2024 9:46 AM,LOADCALC,1,244 ,T07,1.2.2024 11:40 AM,1.2.2024 11:50 AM,1,,1.2.2024 9:46 AM,,G,,1.2.2024 11:40 AM,,1.2.2024 8:40 AM,,7,,,,GH  ,,,,,,,,,,,,0,
,,PTM,768089762,571226,571373,,60,,MAUSGEP,,1.2.2024 11:44 AM,1.2.2024 11:54 AM,0,TRANS,,3641592804,1148277821,11,1.2.2024 9:46 AM,LOADCALC,2,244 ,T07,1.2.2024 11:40 AM,1.2.2024 11:50 AM,1,,1.2.2024 9:46 AM,,G,,1.2.2024 11:40 AM,,1.2.2024 8:40 AM,,7,,,,GH  ,,,,,,,,,,,,0,
,,PTM,768089763,571226,571297,,60,,MAUSGEP,,1.2.2024 11:44 AM,1.2.2024 11:54 AM,0,TRANS,,3641592804,1148277821,15,1.2.2024 10:56 AM,LOADCALC,1,244 ,T07,1.2.2024 11:40 AM,1.2.2024 11:50 AM,1,,1.2.2024 10:56 AM,,G,,1.2.2024 11:40 AM,,1.2.2024 8:40 AM,,7,,,,GH  ,,,,,,,,,,,,6,
,,PTM,768089764,571226,571521,,60,,MAUSGEP,,1.2.2024 11:44 AM,1.2.2024 11:54 AM,0,TRANS,,,1148277821,10,1.2.2024 9:46 AM,LOADCALC,0,244 ,T07,1.2.2024 11:40 AM,1.2.2024 11:50 AM,1,,1.2.2024 9:46 AM,,G,,1.2.2024 11:40 AM,,1.2.2024 8:40 AM,,7,,,,GH  ,,,,,,,,,,,,0,
,,PTM,768089765,571226,571618,,60,,MAUSGEP,,1.2.2024 11:44 AM,1.2.2024 11:54 AM,0,TRANS,,3641592804,1148277821,13,1.2.2024 9:46 AM,LOADCALC,2,244 ,T07,1.2.2024 11:40 AM,1.2.2024 11:50 AM,1,,1.2.2024 9:46 AM,,G,,1.2.2024 11:40 AM,,1.2.2024 8:40 AM,,8,,,,GH  ,,,,,,,,,,,,1,
,,PTM,768089766,571226,572037,,60,,MAUSGEP,,1.2.2024 11:44 AM,1.2.2024 11:54 AM,0,TRANS,,,1148277821,10,1.2.2024 9:46 AM,LOADCALC,0,244 ,T07,1.2.2024 11:40 AM,1.2.2024 11:50 AM,1,,1.2.2024 9:46 AM,,G,,1.2.2024 11:40 AM,,1.2.2024 8:40 AM,,7,,,,GH  ,,,,,,,,,,,,9,
,,PTM,768089767,571226,571271,,60,,MAUSGEP,,1.2.2024 11:44 AM,1.2.2024 11:54 AM,0,TRANS,,3641592804,1148277821,105,1.2.2024 11:01 AM,LOADCALC,1,244 ,T07,1.2.2024 11:40 AM,1.2.2024 11:50 AM,1,,1.2.2024 11:01 AM,,G,,1.2.2024 11:40 AM,,1.2.2024 8:40 AM,,12,,,,GH  ,,,,,,,,,,,,222,
1.2.2024 8:30 AM,,PTM,768088890,571776,572444,,75,,MAUSGEP,,1.2.2024 8:15 AM,1.2.2024 8:25 AM,0,TRANS,,3641463750,,70,1.2.2024 8:30 AM,lvapps7;1704180608618,9,209A,T02,1.2.2024 7:56 AM,1.2.2024 8:06 AM,1,,1.2.2024 8:30 AM,,2,,1.2.2024 7:56 AM,,1.2.2024 7:08 AM,,7,,,,SPL ,,,,,,,,,,,,88,
,,MAUS,768089246,572032,,,20,25,LUCHS,DOL,1.2.2024 8:03 AM,1.2.2024 8:18 AM,768009410,T,,,,5,1.2.2024 8:03 AM,AuGen;1704178980693,3,204A,T01,1.2.2024 8:06 AM,1.2.2024 8:21 AM,0,10,1.2.2024 8:03 AM,Standard,2,107,1.2.2024 7:36 AM,,1.2.2024 7:52 AM,,,,,,GH,,,,,,,,,,,,,
,,MAUS,768089247,571721,,,99,25,LUCHS,DOL,1.2.2024 8:13 AM,1.2.2024 8:28 AM,768009532,T,,,,6,1.2.2024 8:45 AM,AuGen;1704181545761,1,318A,T11,1.2.2024 8:14 AM,1.2.2024 8:29 AM,0,10,1.2.2024 8:45 AM,Standard,2,26,1.2.2024 7:37 AM,,1.2.2024 7:59 AM,,,,,,SPL,,,,,,,,,,,,,
1.2.2024 10:16 AM,,PTM,768089354,571387,571490,,75,,MAUSGEP,,1.2.2024 9:56 AM,1.2.2024 10:06 AM,0,TRANS,,3641560359,1148271371,46,1.2.2024 10:16 AM,lvapps7;1704186977147,3,325 ,T09,1.2.2024 9:42 AM,1.2.2024 9:52 AM,1,,1.2.2024 10:16 AM,,G,,1.2.2024 9:42 AM,,1.2.2024 7:45 AM,,5,,,,GH  ,,,,,,,,,,,,0,
1.2.2024 10:16 AM,,PTM,768089356,571387,571299,,75,,MAUSGEP,,1.2.2024 9:56 AM,1.2.2024 10:06 AM,0,TRANS,,3641560359,1148271371,110,1.2.2024 10:16 AM,lvapps7;1704186977147,2,325 ,T09,1.2.2024 9:42 AM,1.2.2024 9:52 AM,1,,1.2.2024 10:16 AM,,G,,1.2.2024 9:42 AM,,1.2.2024 7:45 AM,,7,,,,GH  ,,,,,,,,,,,,199,
1.2.2024 10:16 AM,,PTM,768089357,571387,571301,,75,,MAUSGEP,,1.2.2024 9:56 AM,1.2.2024 10:06 AM,0,TRANS,,3641560359,1148271371,94,1.2.2024 10:16 AM,lvapps7;1704186977147,5,325 ,T09,1.2.2024 9:42 AM,1.2.2024 9:52 AM,1,,1.2.2024 10:16 AM,,G,,1.2.2024 9:42 AM,,1.2.2024 7:45 AM,,7,,,,GH  ,,,,,,,,,,,,256,
1.2.2024 10:16 AM,,PTM,768089358,571387,571449,,75,,MAUSGEP,,1.2.2024 9:56 AM,1.2.2024 10:06 AM,0,TRANS,,,1148271371,47,1.2.2024 10:16 AM,lvapps7;1704186977147,0,325 ,T09,1.2.2024 9:42 AM,1.2.2024 9:52 AM,1,,1.2.2024 10:16 AM,,G,,1.2.2024 9:42 AM,,1.2.2024 7:45 AM,,5,,,,GH  ,,,,,,,,,,,,14,
,,,768013254,,571573,,30,20,PND-ABF,BAG,1.2.2024 1:40 PM,1.2.2024 3:25 PM,,PNDAB,,,1148295491,12,1.2.2024 10:50 AM,LOADCALC,58,,BN,1.2.2024 3:25 PM,1.2.2024 3:25 PM,1,,1.2.2024 10:50 AM,LO#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#3#2#2#2#2#2#1#1#1#1#1#0#0#0#0#0#0#0#0#0#0#TR#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#3#2#2#2#2#2#2#2#2#2#2#1#2#2#2#2#1#1#1#1#1#SP#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,G,0,1.2.2024,,1.1.2024 4:01 PM,,LH 2194 20240102152500S,,,,,,,,,,,,,,,,0,
,,,768013255,,571575,,30,20,PND-ABF,BAG,1.2.2024 4:20 PM,1.2.2024 6:05 PM,,PNDAB,,,1148295907,27,1.2.2024 10:52 AM,LOADCALC,36,,BN,1.2.2024 6:05 PM,1.2.2024 6:05 PM,1,,1.2.2024 10:52 AM,LO#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#1#1#1#1#1#1#1#1#0#0#0#0#0#0#0#0#0#0#0#0#TR#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#2#2#2#2#2#2#2#1#1#1#1#1#1#1#1#1#1#1#1#1#0#SP#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,G,0,1.2.2024,,1.1.2024 4:01 PM,,LH 2388 20240102180500S,,,,,,,,,,,,,,,,0,
,,,768013256,,571577,,30,20,PND-ABF,BAG,1.2.2024 5:35 PM,1.2.2024 7:35 PM,,PNDAB,,,1148297528,19,1.2.2024 11:01 AM,DISPOMANAGER,73,,CN,1.2.2024 7:35 PM,1.2.2024 7:35 PM,1,,1.2.2024 11:01 AM,LO#0#0#0#0#0#0#0#0#0#0#0#0#3#3#2#2#2#2#2#2#2#1#1#1#1#1#0#0#0#0#0#0#0#0#0#0#TR#0#0#0#0#0#0#0#0#0#0#0#0#3#3#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#1#1#1#SP#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,H,0,1.2.2024,,1.1.2024 3:57 PM,,LH 2464 20240102193500S,,,,,,,,,,,,,,,,0,
1.2.2024 9:37 AM,,PTM,768088828,571809,571519,,75,,MAUSGEP,,1.2.2024 9:18 AM,1.2.2024 9:28 AM,0,TRANS,,3641527745,1148266588,48,1.2.2024 9:37 AM,lvapps7;1704184648429,1,519S,T09,1.2.2024 9:15 AM,1.2.2024 9:25 AM,1,,1.2.2024 9:37 AM,,G,,1.2.2024 9:15 AM,,1.2.2024 7:04 AM,,10,,,,GH  ,,,,,,,,,,,,68,
1.2.2024 8:47 AM,1.2.2024 8:58 AM,,768089856,,571585,,80,,BAGTR,,,,,GPO,,,,8,1.2.2024 8:58 AM,PND-GF,,,302A,1.2.2024 8:47 AM,1.2.2024 8:54 AM,2,,1.2.2024 8:58 AM,,,,1.2.2024 8:47 AM,,,,,,,,GH,,,,,,,,,,,,,
1.2.2024 8:54 AM,1.2.2024 8:58 AM,FIF,768089857,,571955,,80,,OPTIBUS,PAX,1.2.2024 8:51 AM,1.2.2024 9:01 AM,,BUSCRW,,,,9,1.2.2024 8:58 AM,D304823037,,MCN,111 ,1.2.2024 8:51 AM,1.2.2024 9:01 AM,1,1,1.2.2024 8:58 AM,BEM:,2,,1.2.2024,,1.2.2024 8:48 AM,,,,,,GH,,,,,,,,,,,,,
1.2.2024 8:57 AM,1.2.2024 9:03 AM,FIF,768089858,571954,,,80,,OPTIBUS,PAX,1.2.2024 8:49 AM,1.2.2024 8:59 AM,,BUSCRW,,,1148287643,13,1.2.2024 9:52 AM,LANDUNG,127,111 ,MCN,1.2.2024 8:49 AM,1.2.2024 8:59 AM,1,1,1.2.2024 9:52 AM,BEM:,2,,1.2.2024,,1.2.2024 8:48 AM,,,,,,GH,,,,,,,,,,,,,
1.2.2024 8:49 AM,1.2.2024 8:53 AM,,768089866,,571445,,80,,BAGTR,,,,,GPO,,,,4,1.2.2024 8:53 AM,PND-GF,,,208,1.2.2024 8:49 AM,1.2.2024 8:56 AM,1,,1.2.2024 8:53 AM,,,,1.2.2024 8:49 AM,,,,,,,,GH,,,,,,,,,,,,,
1.2.2024 8:49 AM,1.2.2024 9:24 AM,,768089867,,571955,,80,,BAGTR,,,,,GPO,,,,12,1.2.2024 9:24 AM,PND-GF,,,111,1.2.2024 8:49 AM,1.2.2024 8:56 AM,3,,1.2.2024 9:24 AM,,,,1.2.2024 8:49 AM,,,,,,,,GH,,,,,,,,,,,,,
1.2.2024 9:16 AM,1.2.2024 9:21 AM,DAS,768089869,571460,,,80,,OPTIBUS,,1.2.2024 8:58 AM,1.2.2024 9:14 AM,,BUSCRW,,,1148292096,18,1.2.2024 10:25 AM,LANDUNG,6,328 ,FOC,1.2.2024 8:59 AM,1.2.2024 9:14 AM,1,,1.2.2024 10:25 AM,,6,,1.2.2024,,1.2.2024 8:50 AM,,,,,,,,,,,,,,,,,,,
1.2.2024 8:56 AM,1.2.2024 9:17 AM,LANDUNG,768089870,571460,,,80,,OPTIBUS,PAX,1.2.2024 8:53 AM,1.2.2024 9:08 AM,,BUSPAX,,,1148279110,16,1.2.2024 9:17 AM,D029834302,117,328 ,S   ,1.2.2024 8:53 AM,1.2.2024 9:08 AM,2,2,1.2.2024 9:17 AM,BEM:Folgebusverfahren,5,,1.2.2024,,1.2.2024 8:50 AM,,,,,,GH,,,,,,,,,,,,,
1.2.2024 9:10 AM,1.2.2024 9:37 AM,DAS,768089879,571362,,,80,,OPTIBUS,,1.2.2024 9:00 AM,1.2.2024 9:18 AM,,BUSCRW,,,1148292395,18,1.2.2024 10:28 AM,LANDUNG,6,329 ,FOC,1.2.2024 9:00 AM,1.2.2024 9:15 AM,1,,1.2.2024 10:28 AM,,6,,1.2.2024,,1.2.2024 8:50 AM,,,,,,,,,,,,,,,,,,,
1.2.2024 10:16 AM,,PTM,768089360,571387,571134,,75,,MAUSGEP,,1.2.2024 9:56 AM,1.2.2024 10:06 AM,0,TRANS,,,1148271371,67,1.2.2024 10:16 AM,lvapps7;1704186977147,0,325 ,T09,1.2.2024 9:42 AM,1.2.2024 9:52 AM,1,,1.2.2024 10:16 AM,,G,,1.2.2024 9:42 AM,,1.2.2024 7:45 AM,,7,,,,GH  ,,,,,,,,,,,,56,
1.2.2024 10:16 AM,,PTM,768089361,571387,570815,,75,,MAUSGEP,,1.2.2024 9:56 AM,1.2.2024 10:06 AM,0,TRANS,,3641560359,1148271371,97,1.2.2024 10:16 AM,lvapps7;1704186977147,1,325 ,T09,1.2.2024 9:42 AM,1.2.2024 9:52 AM,1,,1.2.2024 10:16 AM,,G,,1.2.2024 9:42 AM,,1.2.2024 7:45 AM,,12,,,,GH  ,,,,,,,,,,,,132,
1.2.2024 10:16 AM,,PTM,768089362,571387,571571,,75,,MAUSGEP,,1.2.2024 9:56 AM,1.2.2024 10:06 AM,0,TRANS,,3641560359,1148271371,64,1.2.2024 10:16 AM,lvapps7;1704186977147,3,325 ,T09,1.2.2024 9:42 AM,1.2.2024 9:52 AM,1,,1.2.2024 10:16 AM,,G,,1.2.2024 9:42 AM,,1.2.2024 7:45 AM,,7,,,,GH  ,,,,,,,,,,,,34,
1.2.2024 10:16 AM,,PTM,768089363,571387,571447,,75,,MAUSGEP,,1.2.2024 9:56 AM,1.2.2024 10:06 AM,0,TRANS,,3641560359,1148271371,76,1.2.2024 10:16 AM,lvapps7;1704186977147,3,325 ,T09,1.2.2024 9:42 AM,1.2.2024 9:52 AM,1,,1.2.2024 10:16 AM,,G,,1.2.2024 9:42 AM,,1.2.2024 7:45 AM,,7,,,,GH  ,,,,,,,,,,,,49,
1.2.2024 10:16 AM,,PTM,768089371,571387,571526,,75,,MAUSGEP,,1.2.2024 9:56 AM,1.2.2024 10:06 AM,0,TRANS,,3641560359,1148271371,71,1.2.2024 10:16 AM,lvapps7;1704186977147,3,325 ,T09,1.2.2024 9:42 AM,1.2.2024 9:52 AM,1,,1.2.2024 10:16 AM,,G,,1.2.2024 9:42 AM,,1.2.2024 7:45 AM,,7,,,,GH  ,,,,,,,,,,,,66,
1.2.2024 10:16 AM,,PTM,768089374,571387,571352,,75,,MAUSGEP,,1.2.2024 9:56 AM,1.2.2024 10:06 AM,0,TRANS,,,1148271371,75,1.2.2024 10:16 AM,lvapps7;1704186977147,0,325 ,T09,1.2.2024 9:42 AM,1.2.2024 9:52 AM,1,,1.2.2024 10:16 AM,,G,,1.2.2024 9:42 AM,,1.2.2024 7:45 AM,,5,,,,GH  ,,,,,,,,,,,,74,
1.2.2024 10:16 AM,,PTM,768089375,571387,572446,,75,,MAUSGEP,,1.2.2024 9:56 AM,1.2.2024 10:06 AM,0,TRANS,,,1148271371,42,1.2.2024 10:16 AM,lvapps7;1704186977147,0,325 ,T09,1.2.2024 9:42 AM,1.2.2024 9:52 AM,1,,1.2.2024 10:16 AM,,G,,1.2.2024 9:42 AM,,1.2.2024 7:45 AM,,5,,,,GH  ,,,,,,,,,,,,0,
1.2.2024 10:16 AM,,PTM,768089359,571387,571388,,75,,MAUSGEP,,1.2.2024 9:56 AM,1.2.2024 10:06 AM,0,TRANS,,,1148271371,66,1.2.2024 10:16 AM,lvapps7;1704186977147,0,325 ,T09,1.2.2024 9:42 AM,1.2.2024 9:52 AM,1,,1.2.2024 10:16 AM,,G,,1.2.2024 9:42 AM,,1.2.2024 7:45 AM,,5,,,,GH  ,,,,,,,,,,,,51,
1.2.2024 10:16 AM,,PTM,768089376,571387,571422,,75,,MAUSGEP,,1.2.2024 9:56 AM,1.2.2024 10:06 AM,0,TRANS,,3641560359,1148271371,53,1.2.2024 10:16 AM,lvapps7;1704186977147,1,325 ,T09,1.2.2024 9:42 AM,1.2.2024 9:52 AM,1,,1.2.2024 10:16 AM,,G,,1.2.2024 9:42 AM,,1.2.2024 7:45 AM,,5,,,,GH  ,,,,,,,,,,,,16,
1.2.2024 10:16 AM,,PTM,768089377,571387,571486,,75,,MAUSGEP,,1.2.2024 9:56 AM,1.2.2024 10:06 AM,0,TRANS,,,1148271371,70,1.2.2024 10:16 AM,lvapps7;1704186977147,0,325 ,T09,1.2.2024 9:42 AM,1.2.2024 9:52 AM,1,,1.2.2024 10:16 AM,,G,,1.2.2024 9:42 AM,,1.2.2024 7:45 AM,,7,,,,GH  ,,,,,,,,,,,,56,
1.2.2024 10:16 AM,,PTM,768089378,571387,571411,,75,,MAUSGEP,,1.2.2024 9:56 AM,1.2.2024 10:06 AM,0,TRANS,,3641560359,1148271371,46,1.2.2024 10:16 AM,lvapps7;1704186977147,2,325 ,T09,1.2.2024 9:42 AM,1.2.2024 9:52 AM,1,,1.2.2024 10:16 AM,,G,,1.2.2024 9:42 AM,,1.2.2024 7:45 AM,,7,,,,GH  ,,,,,,,,,,,,0,
1.2.2024 10:16 AM,,PTM,768089379,571387,572438,,75,,MAUSGEP,,1.2.2024 9:56 AM,1.2.2024 10:06 AM,0,TRANS,,3641560359,1148271371,78,1.2.2024 10:16 AM,lvapps7;1704186977147,3,325 ,T09,1.2.2024 9:42 AM,1.2.2024 9:52 AM,1,,1.2.2024 10:16 AM,,G,,1.2.2024 9:42 AM,,1.2.2024 7:45 AM,,7,,,,GH  ,,,,,,,,,,,,75,
1.2.2024 10:16 AM,,PTM,768089380,571387,571543,,75,,MAUSGEP,,1.2.2024 9:56 AM,1.2.2024 10:06 AM,0,TRANS,,3641560359,1148271371,46,1.2.2024 10:16 AM,lvapps7;1704186977147,5,325 ,T09,1.2.2024 9:42 AM,1.2.2024 9:52 AM,1,,1.2.2024 10:16 AM,,G,,1.2.2024 9:42 AM,,1.2.2024 7:45 AM,,5,,,,GH  ,,,,,,,,,,,,0,
1.2.2024 10:16 AM,,PTM,768089386,571387,571554,,75,,MAUSGEP,,1.2.2024 9:56 AM,1.2.2024 10:06 AM,0,TRANS,,3641560359,1148271371,68,1.2.2024 10:16 AM,lvapps7;1704186977147,9,325 ,T09,1.2.2024 9:42 AM,1.2.2024 9:52 AM,1,,1.2.2024 10:16 AM,,G,,1.2.2024 9:42 AM,,1.2.2024 7:45 AM,,7,,,,GH  ,,,,,,,,,,,,28,
1.2.2024 10:58 AM,,GMS,768089511,570818,571273,,75,,MAUSGEP,,1.2.2024 10:48 AM,1.2.2024 10:58 AM,0,TRANS,,3641580520,,118,1.2.2024 10:58 AM,lvapps7;1704189496495,2,309 ,T09,1.2.2024 10:38 AM,1.2.2024 10:48 AM,1,,1.2.2024 10:58 AM,,G,,1.2.2024 10:38 AM,,1.2.2024 8:01 AM,,7,,,,GH  ,,,,,,,,,,,,242,
1.2.2024 10:13 AM,,PTM,768089742,571333,572374,,75,,MAUSGEP,,1.2.2024 10:00 AM,1.2.2024 10:10 AM,0,TRANS,,,1148277266,40,1.2.2024 10:13 AM,lvapps7;1704186795112,0,219A,T12,1.2.2024 9:42 AM,1.2.2024 9:52 AM,1,,1.2.2024 10:13 AM,,G,,1.2.2024 9:42 AM,,1.2.2024 8:35 AM,,7,,,,GH  ,,,,,,,,,,,,43,
1.2.2024 10:13 AM,,PTM,768089743,571333,571449,,75,,MAUSGEP,,1.2.2024 10:00 AM,1.2.2024 10:10 AM,0,TRANS,,,1148277266,29,1.2.2024 10:13 AM,lvapps7;1704186795112,0,219A,T12,1.2.2024 9:42 AM,1.2.2024 9:52 AM,1,,1.2.2024 10:13 AM,,G,,1.2.2024 9:42 AM,,1.2.2024 8:35 AM,,5,,,,GH  ,,,,,,,,,,,,16,
,,STAT,768012982,571423,,M,20,20,PND-ANK,BAG,1.2.2024 2:48 PM,1.2.2024 2:48 PM,,PNDAN,,,1148255336,15,1.2.2024 10:59 AM,airport.de,4,GN,BN,1.2.2024 2:37 PM,1.2.2024 3:22 PM,2,10,1.2.2024 10:59 AM,,I,,1.2.2024 2:30 PM,,1.1.2024 6:29 PM,,LH 1979 20240102143000L,,,S,,,,,,,,,BAG,,,10,,
,,,768013258,,571582,,30,20,PND-ABF,BAG,1.2.2024 1:20 PM,1.2.2024 3:20 PM,,PNDAB,,,1148291087,18,1.2.2024 10:20 AM,LOADCALC,76,,CN,1.2.2024 3:20 PM,1.2.2024 3:20 PM,1,,1.2.2024 10:20 AM,LO#0#0#0#0#0#0#0#0#0#0#0#1#4#4#3#3#3#3#2#2#2#2#1#1#1#1#0#0#0#0#0#0#0#0#0#0#TR#0#0#0#0#0#0#0#0#0#0#0#0#3#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#1#1#1#1#SP#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,H,0,1.2.2024,,1.1.2024 3:57 PM,,LH 1704 20240102152000S,,,,,,,,,,,,,,,,0,
